Label,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50
s,2428.199102755821,3085.5941648609883,3192.972441785943,3123.095309305094,3116.3451033051547,3039.4677571947386,2989.716238898892,2956.965239417707,2964.0904568620867,2958.09027375103,3041.967833491012,3001.8416089358197,2926.714316232795,2948.464980010376,2975.2157963805053,3118.7201757866146,3066.2185735648677,2986.341135898923,3003.3416547135835,3218.348216193121,3199.972655415509,3175.5969115268413,3142.2208929715875,3113.845027008881,3207.0978728598893,3213.723075045015,3209.8479567857903,3172.5968199713125,3185.097201452681,3225.473433637501,3240.8489028595845,3245.724051637318,3209.9729606006044,3201.34769737846,3257.974425489059,3258.474440748314,3236.8487807855468,3187.347270119328,3181.0970793786432,3210.597979674673,3188.722312082278,3213.0980559709465,3171.971800897244,3136.720725119785,3209.5979491561634,3180.222052674947,3190.0973540452283,3194.0974761192665,3202.722739341411,3255.474349192785
t,3191.84740745262,2654.0809961241494,2480.950712607196,2304.1953184606464,2156.3158055360577,2078.0634174626907,2018.5616016113768,1946.6844080935089,1811.6802880947296,1779.304300057985,1784.8044679097875,1753.428510391553,1718.3024384289072,1739.42808313242,1772.304086428419,1776.3042085024567,1858.8067262794889,1967.0600299081395,2174.6913663136693,2271.444318979461,2112.3144627216407,2316.0706808679465,2503.2013916440324,2528.077150791956,2469.575365459151,2375.4474929044463,2371.322367015595,2473.3254799035617,2530.0772118289747,2442.4495376445816,2377.3225501266515,2375.3224890896327,2288.4448377941217,2250.193670461135,2365.822199163793,2310.0704977568894,2225.442915128025,2340.321420941801,2298.320139164403,2297.320108645893,2397.3231604968414,2540.3275246436965,2628.455214087344,2566.3283181249426,2942.339793084506,2845.0868251594597,2766.334421826838,2657.5811029389324,2624.3300881984924,2574.8285775322734
u,3101.8446607867672,3271.22482985931,3231.098605304117,3218.97323526719,3158.59639271218,3203.5977660451063,3281.600146488845,3182.8471327860348,3020.0921658986176,2910.8388317514577,2758.8341929380167,2669.2064577166057,2658.581133457442,2784.959990234077,2858.712240974151,2930.58943449202,2831.9614246040223,2811.4607989745778,2802.5855281228064,2726.208197271645,2737.9585558641315,2675.0816370128487,2753.834040345469,2826.3362529374067,2823.3361613818784,2662.8312631611075,2645.580736716819,2505.9514755699333,2502.4513687551503,2501.4513382366404,2553.5779290139467,2501.201330607013,2088.063722647786,2090.56379894406,2050.437574388867,2080.6884975737785,2144.5654469435717,1993.5608386486408,1975.1852778710288,1968.8100833155308,1983.1855220191048,1994.310861537523,1890.0576799829096,1844.806299020356,1821.6805932798245,1837.9310892056037,1834.9309976500747,1771.9290749839777,1758.0536515396589,1762.1787774285103
v,2037.9371929074985,2941.714774010438,3181.597094637898,3293.225501266518,3346.6021301919614,3341.2269661549726,3315.101168858913,3350.2272408215586,3400.103762932218,3393.35355693228,3398.1037018952,3375.853022858364,3347.852168340098,3347.4771568956576,3312.226081118198,3271.099826044496,3283.975218970306,3137.7207556382946,3161.721488082522,3088.969267860958,3123.4703207495345,3090.344309823908,3104.344737083041,3000.216559343242,3004.7166966765344,2961.8403881954405,3049.9680776390883,3038.592730491043,2944.4648579363384,2965.590502639852,2953.34012878811,2906.963713492233,2872.712668233284,2894.088320566424,2774.709677419355,2754.709067049165,2916.5890072328866,2870.8376110110785,2831.8364207892087,2862.5873592333755,2966.9655446028014,2909.4637897885077,2946.339915158544,2965.340495010224,2970.3406476027712,2956.465224158452,2819.0860316782127,2941.9647816400648,2940.5897396771143,2972.7157200842307
w,2483.45078890347,1797.179845576342,1752.053468428602,1744.8032471694085,1752.803491317484,1766.303903317362,1755.6785790581987,1755.6785790581987,1747.8033387249368,1750.6784264656517,1754.8035523545032,1756.428601947081,1752.428479873043,1749.0533768730736,1747.5533310953092,1750.8034302804651,1770.3040253914,1771.1790520950956,1763.553819391461,1755.8035828730126,1759.6787011322367,1755.9285866878265,1763.3038117618337,1780.3043305764947,1786.9295327616198,1773.3041169469284,1762.6787926877653,1760.5537278359325,1754.428540910062,1755.0535599841303,1753.3035065767388,1753.9285256508072,1753.178502761925,1756.428601947081,1758.6786706137275,1757.9286477248452,1762.6787926877653,1769.929013946959,1778.8042847987304,1853.5565660573136,1997.4359569078647,1931.8089541306804,1875.682241279336,1865.4319284646135,1852.0565202795497,1872.6821497238077,1879.0573442793052,1867.807000946074,1860.1817682424391,1827.6807763908807
x,2289.319864497818,2860.4622943815425,2905.5886715292827,2896.9634083071383,2827.2112796411025,2771.084566789758,2789.7101351969973,2820.3360698263496,2987.59117404706,3082.8440809350877,3149.471114230781,3270.349803155614,3224.223395489364,3230.723593859676,3280.600115970336,3356.852443006683,3372.8529313028357,3384.9783013397628,3346.1021149327066,3333.851741080965,3310.851039155248,3298.850672933134,3226.5984679708245,3126.595416119877,3038.592730491043,3043.4678792687764,3044.842921231727,3025.9673451948606,3121.845271156957,3149.09610278634,3169.721732230598,3098.594561601611,2994.2163762321848,3024.717307046724,3051.0931119724114,2916.088991973632,2797.0853602710044,2797.460371715445,2767.08444471572,2783.3349406414995,2817.2109744560075,2875.4627521591847,2929.089388714255,2682.95687734611,2691.457136753441,2640.580584124271,2546.7027191991947,2581.0787682729574,2473.3254799035617,2468.700338755455
y,2039.562242500076,1846.30634479812,1845.431318094424,1867.5569933164463,1876.6822717978453,1881.307412945952,1930.0589007232888,1898.8079470198677,1943.3093050935397,1972.6852015747552,1963.0599078341013,2021.5616931669056,2029.3119296853545,1975.3102816858425,1989.1857051301613,1975.6852931302835,1925.8087710196237,1886.4325693533128,1879.307351908933,1877.682302316355,1870.932096316416,1867.1819818720053,1875.0572222052676,1890.807702871792,1891.1827143162327,1892.1827448347424,1892.9327677236245,1841.5561998352,1823.8056581316569,1829.1808221686451,1823.0556352427748,1848.68141727958,1831.305887020478,1865.8069399090548,1924.1837214270456,1889.307657094028,1858.431714835048,1871.557115390484,1851.6815088351088,1834.9309976500747,1841.5561998352,1883.9324930570392,2012.9364299447616,1954.059633167516,1947.809442426832,1984.0605487228004,1965.6849879451888,1989.435712759789,2068.0631122775967,2222.0678121280557
z,3081.844050416578,3425.60454115421,3392.1035187841426,3409.6040528580584,3372.977935117649,3375.3530075991084,3417.2292855616934,3430.229682302316,3422.6044495986816,3394.3535874507893,3357.9774773400068,3398.728720969268,3418.854335154271,3442.355052339244,3432.7297585985903,3446.8551896725367,3395.228614154485,3393.6035645619068,3360.4775536362804,3291.9754631183814,3299.7256996368296,3219.348246711631,3118.0951567125458,3045.4679403057958,3067.468611713004,3069.3436689352093,3137.470748008667,3166.346629230629,3229.7235633411665,3300.475722525712,3324.7264625995667,3304.600848414563,3370.477858821375,3428.3546250801114,3221.7233191930904,3055.843256935332,2926.9643238624226,2790.8351695303204,2675.206640827662,2637.580492568743,2540.702536088137,2403.1983397930844,2336.5713064973907,2281.9446394238107,2200.5671559801017,2057.937803277688,1987.310647907956,1948.3094576860867,1947.05941953795,1944.059327982421
0,1980.0604266487624,2406.4484389782406,2436.199346903897,2485.575853755303,2444.824610126041,2484.0758079775383,2617.329874568926,2737.083529160436,2822.711142307809,2813.585863826411,2802.5855281228064,2876.3377788628804,2782.584917752617,2862.9623706778166,2775.709707937865,2691.957152012696,2779.3348185674613,2770.334543900876,2753.959044160283,2664.95632801294,2590.829065828425,2636.9554734946746,2731.958372753075,2784.209967345195,2639.580553605762,2263.694082461013,2187.94177068392,2146.1904965361496,2270.819299905393,2303.570299386578,2300.195196386608,2235.6932279427474,2341.3214514603105,2529.827204199347,2549.9528183843504,2652.8309579760125,2731.583361308634,2825.586230048524,2869.712576677756,2881.8379467146824,2885.0880458998386,2939.464705343791,2931.9644764549703,2935.964598529008,2930.714438306833,2957.2152470473343,2941.4647663808096,3010.2168645283364,3046.842982268746,3069.843684194464
1,2984.591082491532,1787.4295480208746,1759.178685872982,1715.1773430585652,1704.3020111697745,1704.3020111697745,1704.0520035401469,1726.5526902066104,1750.9284340952786,1968.9350871303443,2267.8192083498643,2477.575609607227,2449.1997436445204,2541.452558977019,2554.7029633472703,2669.456465346233,3058.468337046418,3106.969817194128,3146.2210150456253,3154.221259193701,3192.5974303415023,3212.2230292672507,3203.472762230292,3275.724967192603,3318.3512680440685,3332.3516953032017,3337.851863155004,3292.975493636891,3258.9744560075687,3294.6005432294687,3274.4749290444656,3267.349711600086,3195.3475142674038,3178.597003082369,3146.9710379345074,3162.471510971404,3112.719992675557,2946.589922788171,2943.714835047456,2867.087496566668,2831.2114017151403,2786.3350321970274,2713.3328043458355,2700.3324076052127,2772.459608752709,2829.83635975219,2895.838373973816,2911.2138431958983,2907.713736381115,2976.340830713828
2,1888.682638019959,1581.0482497634814,1576.173100985748,1522.171452986236,1539.2969756157108,1607.049043244728,1682.5513473921933,1722.9275795770134,1822.305612353893,1861.806817835017,1842.306222724082,1914.183416241951,1837.8060853907896,1759.3036896877957,1828.5558030945767,1826.430738242744,1916.808496353038,1837.1810663167207,1897.1828974272896,1928.308847315897,1787.1795403912474,1821.930600909452,1847.931394390698,1798.9298989837337,1793.8047425763723,1809.180211798456,1795.4297921689504,1792.5547044282357,1769.804010132145,1780.8043458357497,1780.8043458357497,1786.6795251319927,1802.3050019837035,1782.3043916135136,1790.4296395764031,1762.3037812433242,1786.4295175023651,1769.5540025025175,1764.1788384655292,1769.5540025025175,1779.054292428358,1777.6792504654072,1777.804254280221,1907.6832178716395,1866.4319589831232,1840.931180761132,1796.9298379467148,1793.3047273171178,1796.6798303170874,1774.8041627246926
3,2035.062105166784,3248.5991393780328,3198.9726248970005,2740.4586321604056,2686.0819727164526,2682.331858272042,2651.455916013062,2623.080050050356,2539.4524979400007,2423.4489577929016,2270.0692770165106,2206.442335276345,2097.814020203253,1908.183233130894,1813.930356761376,1703.176976836451,1647.6752830591754,1645.925229651784,1686.0514542069764,1680.676290169988,1700.551896725364,1769.6790063173316,1749.8033997619557,1829.6808374279,1771.6790673543503,1903.6830957976013,1872.4321420941803,1926.6837977233192,2000.561052278207,2065.6880397961363,2391.9479964598527,2349.8217108676417,2368.9472945341354,2471.950437940611,2512.2016663106174,2737.583544419691,2835.96154667806,2902.3385723441265,2902.963591418195,2867.2125003814813,3012.966948454238,2976.9658497878963,2918.839075899533,2921.5891598254343,2876.3377788628804,2793.2102420117803,2722.2080751976077,2780.3348490859707,2741.0836512344736,2694.207220679342
4,3271.474837488937,3187.972289193396,2853.3370769371627,2540.202520828883,2538.202459791864,2667.3314004944,2751.333964049196,2796.0853297524955,2683.206884975738,2561.5781731620227,2602.2044129764704,2681.8318430127874,2584.828882717368,2532.3272804956205,2430.449171422468,2520.701925717948,2583.953856013672,2397.6981719412825,2260.068971831416,2261.694021423993,2118.4396496475115,2179.316507461776,2307.69542527543,2338.446363719596,2375.3224890896327,2445.9496444593647,2464.575212866604,2522.45197912534,2611.70470290231,2552.2028870509967,2604.8294930875577,2682.831873531297,2768.9595019379253,2656.956083864864,2497.826227607044,2497.076204718161,2503.0763878292187,2358.1969664601584,2252.3187353129674,2323.070894497513,2310.4455092013304,2348.821680349132,2478.4506363109226,2526.20209356975,2575.453596606342,2253.568773461104,2162.1909848323007,1944.8093508713036,1971.560167241432,2052.062623981445
5,1957.684743797113,1819.305520798364,1805.0550859096045,1842.1812189092689,1808.5551927243876,1796.5548265022735,1791.304666280099,1806.805139316996,1777.0542313913388,1786.9295327616198,1887.1825922421947,2011.5613879818104,1972.1851863155005,1875.307229834895,1870.6820886867888,1828.3057954649491,1916.808496353038,1983.6855372783596,1958.809778130436,1929.3088778344068,1914.0584124271368,1997.185949278237,1984.935575426496,2042.5623340556049,2022.4367198706016,2003.186132389294,1999.5610217596973,2012.1864070558795,2043.9373760185551,2015.5615100558489,2003.0611285744808,1985.435590685751,2019.9366435743275,1997.685964537492,1993.435834833827,2033.8120670186468,2207.5673696096683,2341.4464552751247,2386.197820978424,2474.575518051698,2467.0752891628777,2427.3240760521257,2549.702810754723,2568.8283944212167,2679.831781975768,2630.830286568804,2640.2055726798303,2575.8286080507837,2591.32908108768,2510.201605273598
6,3079.7189855647453,3371.6028931546984,3361.4775841547903,3369.602832117679,3341.726981414228,3378.9781182287056,3340.476943266091,3341.726981414228,3359.227515488144,3340.9769585253457,3344.727072969756,3360.3525498214667,3364.477675710318,3362.727622302926,3352.4773094882044,3355.227393414106,3359.852534562212,3368.852809228797,3369.602832117679,3376.6030457472457,3389.853450117497,3388.2284005249185,3396.2286446729945,3402.728843043305,3409.2290414136173,3416.479262672811,3413.7291787469103,3424.2294991912595,3420.979400006104,3411.729117709891,3431.104709006012,3423.9794915616326,3429.104647968993,3424.604510635701,3375.853022858364,3331.2266609698786,3300.100711081271,3255.474349192785,3275.724967192603,3270.7248146000547,3284.9752494888157,3277.100009155553,3294.350535599841,3301.225745414594,3307.100924710837,3320.2263252662738,3316.726218451491,3318.6012756736964,3343.602038636433,3343.7270424512467
7,3086.3441877498703,2728.958281197546,2328.446058534501,2410.573564867092,2534.452345347453,2523.452009643849,2441.8245185705127,2335.9462874233222,2391.3229773857843,2430.324167607654,2362.6971037934504,2442.074526200141,2530.452223273416,2572.7035126804403,2673.3315836054567,2741.208655049288,2739.708609271523,2785.710013122959,2688.0820337534715,2578.328684347057,2593.5791497543264,2532.827295754875,2588.95400860622,2610.204657124546,2704.3325296792505,2762.0842921231724,2795.0852992339856,2746.833826715904,2834.836512344737,2754.209051789911,2794.960295419172,2911.2138431958983,2925.589281899472,2793.8352610858487,2680.3317972350237,2738.958586382641,2790.085146641438,2825.08621478927,2815.085909604175,2890.963225196081,2717.3329264198737,2590.5790581987976,2302.070253608814,2197.817072054201,2099.314065981018,2158.565874202704,2227.9429914242987,2090.3137913144324,2005.0611896114997,1990.3107394634849
8,1709.9271828363903,1797.5548570207832,1843.4312570574052,1899.3079622791224,2041.4372997222813,2049.6875514999847,2113.939512314219,2106.689291055025,2041.937314981536,2129.3149815363013,2166.9411297952206,2242.068422498245,2176.5664235358745,2350.571733756524,2289.0698568681905,2341.4464552751247,2254.9438154240547,2264.319101535081,2171.5662709433277,2121.0647297585983,2091.8138370921965,2102.939176610614,2063.1879634998627,2023.811761833552,2142.690389721366,2082.43855098117,2111.6894436475723,2117.439619129002,2078.188421277505,2173.6913357951594,2160.3159276100955,2120.064699240089,2167.566148869289,2374.6974700155647,2509.201574755089,2621.9550157170324,2730.8333384197517,2831.461409344768,2755.584093752861,2966.340525528733,3149.471114230781,3146.72103030488,3133.3456221198157,3217.4731894894253,3338.351878414258,3344.727072969756,3344.85207678457,3395.72862941374,3375.72801904355,3412.35413678396
9,3241.3489181188397,2143.565416425062,2070.063173314615,1979.060396130253,2028.3118991668448,2086.188665425581,2009.4363231299783,1918.3085421308024,1879.4323557237465,1896.4328745384075,1902.433057649465,1931.3089388714257,1969.560106204413,2001.6860866115303,1978.685384685812,2020.811670278024,1939.6841944639425,1871.6821192052985,1892.0577410199287,1863.181859797968,1854.8066042054504,1856.5566576128424,1877.8073061311688,1881.682424390393,1880.057374797815,1860.6817835016936,1853.9315775017549,1852.4315317239907,1854.6816003906367,1861.0567949461347,1850.0564592425303,1845.681325724052,1858.3067110202337,1851.931516464736,1841.931211279641,1864.931913205359,1844.681295205542,1844.9313028351692,1838.1810968352304,1829.0558183538317,1873.9321878719445,2000.061037018952,1954.684652241585,1966.810022278512,1929.0588702047796,2009.186315500351,2092.1888485366376,2134.565141758477,2058.312814722129,2000.061037018952
a,1716.5523850215156,1762.6787926877653,1830.555864131596,1833.0559404278692,1860.3067720572528,1821.930600909452,1861.6818140202035,2012.5614185003203,2300.195196386608,2570.578447828608,2778.209784234138,3071.4687337870423,3268.099734488968,3337.72685934019,3286.3502914517653,3106.34479812006,2830.086367381817,2628.33021027253,2234.193182164983,1980.685445722831,1890.9327066866056,2008.311288796655,2225.9429303872794,2519.576891384625,2883.08798486282,3280.4751121555228,3505.2319711905275,3541.358073671682,3412.729148228401,3171.346781823176,2942.4647968993195,2684.331919309061,2375.4474929044463,2130.690023499252,1993.685842463454,2027.5618762779625,2134.940153202918,2290.194891201514,2604.4544816431167,2846.711874752037,3159.471419415876,3425.729544969024,3554.2334665974918,3518.2323679311503,3344.352061525315,3081.4690389721363,2821.7111117893,2583.703848384045,2260.068971831416,2038.31220435194
b,1859.931760612812,1846.30634479812,1921.183629871517,2133.9401226844084,2464.825220496231,2829.2113406781214,3131.345561082797,3357.3524582659384,3438.354930265205,3395.478621784112,3209.4729453413497,2923.214209418012,2570.453444013794,2281.194616534928,1945.5593737601853,1835.4310129093292,1833.805963316752,1696.0517593920713,1930.9339274269848,2324.6959440900905,2647.080782494583,2789.210119937742,2787.9600817896053,2703.707510605182,2545.702688680685,2257.8189031647694,1975.4352855006564,1697.301797540208,1713.4272896511736,1885.0575273903623,2005.4362010559405,1947.5594347972044,1848.181402020325,1861.931821649831,1970.685140537736,1899.5579699087496,1895.4328440198983,2064.0629902035585,2175.191381572924,2292.44495986816,2322.195867793817,2313.945616016113,2229.443037202063,2390.572954496902,2492.576067384869,2589.954039124729,2951.465071565905,2947.339945677053,3055.4682454908907,3117.470137638478
c,3516.4823145237583,3212.7230445265054,3054.5932187871945,3195.222510452589,3198.347605822932,3231.9736320078127,3254.099307229835,3275.224951933348,3346.1021149327066,3195.7225257118444,3114.470046082949,3197.472579119236,3028.4674214911342,2986.4661397137365,2830.3363750114445,2785.5850093081453,2805.5856196783348,2667.2063966795863,2560.2031311990727,2481.450727866451,2584.953886532182,2633.580370494705,2656.0810571611687,2679.706778160955,2616.079836420789,2512.076662495804,2530.7022309030426,2412.448622089297,2400.573259681997,2371.0723593859675,2371.4473708304085,2473.95049897763,2420.073854792932,2201.567186498612,2124.9398480178224,2098.3140354625084,2131.190038758507,2092.563859981079,1914.558427686392,1858.5567186498613,1848.9314249092076,1821.805597094638,1825.9307229834897,1802.5550096133304,1792.5547044282357,1790.054628131962,1769.4289986877045,1761.1787469100009,1760.428724021119,1764.6788537247842
d,2253.068758201849,3316.1011993774227,3313.851130710776,3290.22540971099,3311.976073488571,3313.101107821894,3112.844996490372,3083.094088564714,3084.844141972106,3098.344553971984,3115.7200842310863,3125.0953703421123,3151.5961790826136,3155.471297341838,3185.097201452681,3170.846766563921,3207.4728843043304,3196.4725486007264,3177.3469649342323,3187.2222663045136,3128.095461897641,3126.845423749504,3015.217017120884,3090.469313638722,3147.096041749321,3029.592455824458,2938.2146671956543,2930.714438306833,2821.586107974487,2650.7058931241804,2517.076815088351,2398.9482100894197,2381.8226874599445,2280.1945860164187,2372.572405163732,2189.31681264687,2074.063295388653,1932.1839655751212,1982.1854915005952,1900.1829889828184,1853.3065584276865,1843.5562608722191,1848.9314249092076,1885.8075502792444,1876.432264168218,1829.5558336130864,1803.4300363170264,1763.928830835902,1766.303903317362,1767.5539414654988
e,2030.4369640186776,2694.457228308969,2767.959471419416,2839.9616687520984,2793.960264900662,2915.4639728995635,2995.716422009949,2918.2140568254645,2953.715140232551,3109.219885860775,3139.845820490128,3232.098635822627,3331.3516647846923,3349.727225562304,3343.602038636433,3340.476943266091,3281.225135044404,3252.349253822443,3190.5973693044834,3087.219214453566,3092.344370860927,3015.09201330607,3038.8427381206707,3106.0947904904324,2991.0912808618427,2859.71227149266,2855.587145603809,2915.713980529191,2796.3353373821224,2620.3299661244546,2673.7065950498977,2682.95687734611,2690.3321024201177,2615.704824976348,2498.2012390514847,2336.3212988677637,1992.935819574572,1903.433088167974,1863.806878872036,1825.9307229834897,1816.5554368724631,1825.4307077242347,1848.181402020325,1882.307443464461,1850.9314859462263,1856.4316537980285,1844.0562761314736,1834.43098239082,1876.057252723777,1944.6843470564895
f,2093.6888943144013,2668.331431012909,2715.0828577532275,2775.584704123051,2718.582964568011,2779.084810937834,2663.8312936796165,2909.0887783440658,3166.346629230629,3233.22367015595,3245.349040192877,3237.848811304056,3243.598986785485,3286.3502914517653,3290.600421155431,3303.2258064516127,3310.476027710806,3322.3513901181063,3318.3512680440685,3328.4765770439767,3327.6015503402814,3335.35178685873,3337.1018402661216,3341.2269661549726,3289.22537919248,3238.098818933684,3114.595049897763,3074.593829157384,3151.09616382336,3107.0948210089423,3051.843134861293,2931.589465010529,2951.590075380718,2834.086489455855,2810.2107608264414,2725.083162938322,2606.829554124576,2699.332377086703,2622.4550309762867,2656.4560686056097,2663.581286049989,2649.455854976043,2457.825006866665,2375.4474929044463,2222.692831202124,2070.938200018312,2093.3138828699603,2012.1864070558795,1963.6849269081697,1900.5580004272592
g,1750.428418836024,2175.441389202552,2436.4493545335245,2276.3194677571946,2179.066499832148,2280.9446089053013,2376.822534867397,2326.571001312296,2319.820795312357,2429.0741294595173,2388.8229010895107,2328.07104709006,2438.699423200171,2412.948637348552,2347.6966460158083,2366.8222296823023,2333.321207312235,2356.0719016083253,2461.0751060518205,2486.7008880886256,2322.070863979004,2219.067720572527,2102.4391613513594,2269.694265572069,2331.9461653492845,2449.449751274148,2528.5771660512105,2405.448408459731,2539.577501754814,2679.5817743461407,2644.4557023834955,2527.0771202734463,2476.700582903531,2501.8263496810814,2650.080874050112,2831.7114169743954,2930.58943449202,2897.3384197515797,3034.3426007873777,2962.0903958250683,2919.2140873439744,2984.4660786767176,2966.715536973174,3056.8432874538407,3150.7211523789183,3164.8465834528647,3206.347849971008,3252.5992614520706,3295.4755699331645,3321.3513595995973
h,2874.8377330851163,2638.2055116428114,2429.8241523484,2397.448164311655,2519.451887569811,2595.579210791345,2565.078279976806,2439.824457533494,2251.6937162388995,2248.0686056093023,2210.317453535569,2178.0664693136387,2218.692709128086,2119.939695425276,1939.6841944639425,1747.4283272804958,1756.8036133915218,1886.057557908872,1875.182226020081,1963.0599078341013,2002.436109500412,1983.3105258339183,1905.8081606494336,1870.932096316416,1896.3078707235936,1725.3026520584733,1699.1768547624133,1611.5491805780205,1572.17297891171,1573.1730094302195,1567.547837763604,1582.1732840968048,1721.0525223548084,2152.6906949064605,2083.188573870052,2121.814752647481,2093.0638752403333,2026.186834315012,2001.1860713522756,2024.686788537248,1940.309213538011,1953.559617908261,1910.5583056123544,1954.059633167516,1994.0608539078955,1943.934324167608,1965.4349803155612,1894.682821131016,2024.4367809076205,2065.563035981322
i,2649.330851161229,3121.470259712516,3002.216620380261,2846.836878566851,2806.710654011658,2565.828302865688,2514.5767387920773,2575.9536118655965,2556.2030091250344,2487.9509262367624,2478.9506515701773,2526.8271126438185,2552.9529099398787,2611.70470290231,2393.19803460799,2117.5646229438157,1882.0574358348335,1862.0568254646444,1783.4294259468363,1888.057618945891,1851.6815088351088,1848.806421094394,1716.9273964659567,1654.3004852443007,1675.9261452070682,1627.4246650593584,1629.0497146519365,1593.9236426892908,1575.0480666524247,1562.7976928006838,1564.4227423932616,1555.297463911863,1547.4222235786003,1540.1720023194068,1556.1724906155582,1534.4218268379773,1542.797082430494,1539.9219946897797,1534.546830652791,1542.9220862453076,1494.4206060975982,1480.6701864680929,1468.794824060793,1460.0445570238348,1449.794244209113,1462.6696371349224,1467.2947782830286,1481.6702169866023,2740.3336283455915,
j,2585.703909421064,2146.56550798059,2088.313730277413,1945.6843775749992,2004.436170537431,2070.6881923886835,2109.439374980926,2107.439313943907,1990.0607318338573,1865.0569170201727,1875.307229834895,1943.059297463912,2020.68666646321,1878.432325205237,1812.8053224280527,1824.555681020539,1714.6773277993104,1666.6758629108556,1632.1748100222785,1621.4244819483015,1685.4264351329082,1725.552659688101,1716.427381206702,1708.5521408734398,1670.3009735404523,1753.178502761925,1872.5571459089936,1857.8066957609792,1842.5562303537092,1869.307046723838,2030.1869563890496,2128.064943388165,2135.5651722769862,2269.194250312815,2176.5664235358745,2139.440290536211,2141.315347758416,2154.9407635731072,2086.563676870022,2060.687887203589,2042.4373302407907,2000.561052278207,1993.810846278268,2100.689107943968,2141.190343943602,2149.190588091678,2182.441602832118,2162.941007721183,2143.565416425062,2236.443250831629
k,2788.5851008636737,3214.7231055635243,3118.0951567125458,2966.9655446028014,3009.216834009827,2841.836725974304,2837.711600085452,2775.834711752678,2740.4586321604056,2672.7065645313883,2693.707205420087,2764.209356975005,2822.9611499374373,2821.836115604114,2736.958525345622,2685.581957457198,2635.955442976165,2697.707327494125,2683.7069002349926,2523.327005829035,2519.2018799401835,2579.203711050752,2662.081240272225,2418.1987975707266,2298.320139164403,2142.9403973509934,2149.315591906491,1995.9359111301003,1889.8076723532824,1793.0547196874904,1626.6746421704763,1654.0504776146734,1651.5504013183995,1691.3016144291514,1794.5547654652548,1883.9324930570392,1994.435865352336,2099.06405835139,2023.9367656483653,1995.5608996856597,1925.9337748344367,1870.3070772423475,1984.935575426496,1912.6833704641865,1862.556840723899,1810.68025757622,1809.3052156132692,1920.6836146122623,1867.807000946074,1981.1854609820853
l,2675.331644642476,3130.3455305642874,3301.6007568590358,3307.4759361552783,3314.4761497848444,3318.7262794885096,3326.601519821772,3327.8515579699088,3331.3516647846923,3334.35175634022,3333.601733451338,3339.2269051179537,3328.976592303232,3338.6018860438858,3265.224646748253,3199.472640156255,3142.7209082308423,3174.096865749077,3159.3464156010623,3083.719107638783,2999.841547898801,2936.2146061586354,2860.837305825983,2787.585070345164,2645.330729087192,2596.829248939482,2689.207068086795,2668.581438642537,2558.2030701620533,2412.448622089297,2357.321939756462,2417.198767052217,2284.3197119052707,2159.4409009064,2074.688314462722,2037.9371929074985,1987.810663167211,1985.1855830561235,1959.3097933896909,1839.4311349833677,1775.3041779839473,1798.6798913541063,1768.5539719840085,1744.8032471694085,1712.427259132664,1729.177770317698,1735.6779686880093,1763.0538041322063,1796.1798150578325,1917.0585039826656
m,2741.333658864101,3286.3502914517653,3234.5987121189005,3083.5941038239694,3108.2198553422654,3150.4711447492905,2984.591082491532,2868.837549974059,2669.70647297586,2746.708822901089,2863.587389751885,2925.464278084659,2905.83867915891,2920.589129306925,2973.7157506027406,2994.091372417371,2895.463362529374,2789.585131382183,2732.4583880123296,2655.4560380871003,2650.830896938993,2663.331278420362,2618.329905087436,2489.3259681997133,2573.453535569323,2661.706228827784,2677.081698049868,2651.955931272317,2492.576067384869,2490.0759910885954,2607.3295693838318,2628.9552293465986,2534.702352977081,2623.080050050356,2653.830988494522,2732.208380382702,2791.0851771599478,2690.8321176793725,2668.831446272164,2671.456526383252,2780.459852900785,2855.462141788995,2636.830469679861,2552.827906125065,2556.453016754662,2517.451826532792,2587.328959013642,2624.58009582812,2545.0776696066164,2545.952696310312
n,1859.1817377239297,2876.587786492508,2927.7143467513047,2936.339609973449,2968.3405865657523,2986.59114352855,2927.21433149205,2889.963194677572,2818.211004974517,2829.4613483077487,2920.839136936552,2859.837275307474,3001.216589861752,3111.9699697866754,3208.4729148228403,3243.848994415113,3199.347636341441,3177.59697256386,3169.9717398602256,3165.346598712119,3161.346476638081,3233.22367015595,3218.2232123783074,3298.72566911832,3340.6019470809047,3382.9782403027434,3380.728171636097,3375.9780266731773,3351.227271340068,3337.2268440809357,3312.7260963774534,3327.3515427106545,3299.6006958220164,3235.9737540818505,3217.8482009338663,3227.598498489334,3306.350901821955,3280.1001007110817,3324.7264625995667,3314.726157414472,3286.100283822138,3242.7239600817893,3298.600665303507,3269.3497726371047,3243.0989715262303,3360.977568895535,3320.6013367107157,3498.3567613757746,3462.980681783501,3258.849452192755
